code,name,namew,type,parent,parent_type
N10000101,BT36 8RB,,postcode,N10000101,dea
N10000101,BT36 8RD,,postcode,N10000101,dea
N10000101,BT36 8RE,,postcode,N10000101,dea
N10000101,BT36 8RF,,postcode,N10000101,dea
N10000101,BT36 8RG,,postcode,N10000101,dea
N10000101,BT36 8RH,,postcode,N10000101,dea
N10000101,BT36 8RJ,,postcode,N10000101,dea
N10000101,BT36 8RL,,postcode,N10000101,dea
N10000101,BT36 8RN,,postcode,N10000101,dea
N10000101,BT36 8RQ,,postcode,N10000101,dea
N10000101,BT36 8RT,,postcode,N10000101,dea
N10000101,BT36 8RX,,postcode,N10000101,dea
N10000101,BT36 8SS,,postcode,N10000101,dea
N10000101,BT36 8SU,,postcode,N10000101,dea
N10000101,BT36 8SX,,postcode,N10000101,dea
N10000101,BT36 8SY,,postcode,N10000101,dea
N10000101,BT36 8SZ,,postcode,N10000101,dea
N10000101,BT36 8TA,,postcode,N10000101,dea
N10000101,BT36 8TB,,postcode,N10000101,dea
N10000101,BT36 8TD,,postcode,N10000101,dea
N10000101,BT36 8TE,,postcode,N10000101,dea
N10000101,BT36 8TF,,postcode,N10000101,dea
N10000101,BT36 8TQ,,postcode,N10000101,dea
N10000101,BT36 8TY,,postcode,N10000101,dea
N10000101,BT36 8TZ,,postcode,N10000101,dea
N10000101,BT36 8UA,,postcode,N10000101,dea
N10000101,BT36 8UB,,postcode,N10000101,dea
N10000101,BT36 8UD,,postcode,N10000101,dea
N10000101,BT36 8UU,,postcode,N10000101,dea
N10000101,BT36 8UX,,postcode,N10000101,dea
N10000101,BT36 8WB,,postcode,N10000101,dea
N10000101,BT36 8WE,,postcode,N10000101,dea
N10000101,BT36 8WF,,postcode,N10000101,dea
N10000101,BT36 8WG,,postcode,N10000101,dea
N10000101,BT36 8WL,,postcode,N10000101,dea
N10000101,BT36 8WQ,,postcode,N10000101,dea
N10000101,BT36 8WS,,postcode,N10000101,dea
N10000101,BT36 8WX,,postcode,N10000101,dea
N10000101,BT36 8XA,,postcode,N10000101,dea
N10000101,BT36 8XB,,postcode,N10000101,dea
N10000101,BT36 8XX,,postcode,N10000101,dea
N10000101,BT36 8YA,,postcode,N10000101,dea
N10000101,BT36 8YB,,postcode,N10000101,dea
N10000101,BT36 8YJ,,postcode,N10000101,dea
N10000101,BT36 8YL,,postcode,N10000101,dea
N10000101,BT36 8YX,,postcode,N10000101,dea
N10000101,BT36 8YY,,postcode,N10000101,dea
N10000101,BT39 0AA,,postcode,N10000101,dea
N10000101,BT39 0AB,,postcode,N10000101,dea
N10000101,BT39 0AD,,postcode,N10000101,dea
N10000101,BT39 0AE,,postcode,N10000101,dea
N10000101,BT39 0AG,,postcode,N10000101,dea
N10000101,BT39 0AH,,postcode,N10000101,dea
N10000101,BT39 0AJ,,postcode,N10000101,dea
N10000101,BT39 0AL,,postcode,N10000101,dea
N10000101,BT39 0AN,,postcode,N10000101,dea
N10000101,BT39 0AP,,postcode,N10000101,dea
N10000101,BT39 0AQ,,postcode,N10000101,dea
N10000101,BT39 0AR,,postcode,N10000101,dea
N10000101,BT39 0AS,,postcode,N10000101,dea
N10000101,BT39 0AT,,postcode,N10000101,dea
N10000101,BT39 0AU,,postcode,N10000101,dea
N10000101,BT39 0AW,,postcode,N10000101,dea
N10000101,BT39 0AX,,postcode,N10000101,dea
N10000101,BT39 0AY,,postcode,N10000101,dea
N10000101,BT39 0AZ,,postcode,N10000101,dea
N10000101,BT39 0BA,,postcode,N10000101,dea
N10000101,BT39 0BB,,postcode,N10000101,dea
N10000101,BT39 0BD,,postcode,N10000101,dea
N10000101,BT39 0BE,,postcode,N10000101,dea
N10000101,BT39 0BF,,postcode,N10000101,dea
N10000101,BT39 0BH,,postcode,N10000101,dea
N10000101,BT39 0BJ,,postcode,N10000101,dea
N10000101,BT39 0BL,,postcode,N10000101,dea
N10000101,BT39 0BN,,postcode,N10000101,dea
N10000101,BT39 0BP,,postcode,N10000101,dea
N10000101,BT39 0BW,,postcode,N10000101,dea
N10000101,BT39 0BZ,,postcode,N10000101,dea
N10000101,BT39 0DA,,postcode,N10000101,dea
N10000101,BT39 0DB,,postcode,N10000101,dea
N10000101,BT39 0DD,,postcode,N10000101,dea
N10000101,BT39 0EB,,postcode,N10000101,dea
N10000101,BT39 0ED,,postcode,N10000101,dea
N10000101,BT39 0EE,,postcode,N10000101,dea
N10000101,BT39 0EJ,,postcode,N10000101,dea
N10000101,BT39 0EL,,postcode,N10000101,dea
N10000101,BT39 0EN,,postcode,N10000101,dea
N10000101,BT39 0EP,,postcode,N10000101,dea
N10000101,BT39 0EQ,,postcode,N10000101,dea
N10000101,BT39 0ER,,postcode,N10000101,dea
N10000101,BT39 0ES,,postcode,N10000101,dea
N10000101,BT39 0ET,,postcode,N10000101,dea
N10000101,BT39 0EU,,postcode,N10000101,dea
N10000101,BT39 0EW,,postcode,N10000101,dea
N10000101,BT39 0EX,,postcode,N10000101,dea
N10000101,BT39 0EY,,postcode,N10000101,dea
N10000101,BT39 0EZ,,postcode,N10000101,dea
N10000101,BT39 0FB,,postcode,N10000101,dea
N10000101,BT39 0FD,,postcode,N10000101,dea
N10000101,BT39 0FE,,postcode,N10000101,dea
N10000101,BT39 0FF,,postcode,N10000101,dea
N10000101,BT39 0FG,,postcode,N10000101,dea
N10000101,BT39 0FH,,postcode,N10000101,dea
N10000101,BT39 0FQ,,postcode,N10000101,dea
N10000101,BT39 0GA,,postcode,N10000101,dea
N10000101,BT39 0GB,,postcode,N10000101,dea
N10000101,BT39 0GZ,,postcode,N10000101,dea
N10000101,BT39 0HA,,postcode,N10000101,dea
N10000101,BT39 0HD,,postcode,N10000101,dea
N10000101,BT39 0HE,,postcode,N10000101,dea
N10000101,BT39 0HF,,postcode,N10000101,dea
N10000101,BT39 0HG,,postcode,N10000101,dea
N10000101,BT39 0HH,,postcode,N10000101,dea
N10000101,BT39 0HJ,,postcode,N10000101,dea
N10000101,BT39 0HL,,postcode,N10000101,dea
N10000101,BT39 0HN,,postcode,N10000101,dea
N10000101,BT39 0HP,,postcode,N10000101,dea
N10000101,BT39 0HQ,,postcode,N10000101,dea
N10000101,BT39 0HR,,postcode,N10000101,dea
N10000101,BT39 0HS,,postcode,N10000101,dea
N10000101,BT39 0HT,,postcode,N10000101,dea
N10000101,BT39 0HU,,postcode,N10000101,dea
N10000101,BT39 0HW,,postcode,N10000101,dea
N10000101,BT39 0HX,,postcode,N10000101,dea
N10000101,BT39 0HY,,postcode,N10000101,dea
N10000101,BT39 0HZ,,postcode,N10000101,dea
N10000101,BT39 0JA,,postcode,N10000101,dea
N10000101,BT39 0JB,,postcode,N10000101,dea
N10000101,BT39 0JD,,postcode,N10000101,dea
N10000101,BT39 0JE,,postcode,N10000101,dea
N10000101,BT39 0JF,,postcode,N10000101,dea
N10000101,BT39 0JG,,postcode,N10000101,dea
N10000101,BT39 0JH,,postcode,N10000101,dea
N10000101,BT39 0JJ,,postcode,N10000101,dea
N10000101,BT39 0JN,,postcode,N10000101,dea
N10000101,BT39 0JQ,,postcode,N10000101,dea
N10000101,BT39 0JR,,postcode,N10000101,dea
N10000101,BT39 0JS,,postcode,N10000101,dea
N10000101,BT39 0JU,,postcode,N10000101,dea
N10000101,BT39 0JW,,postcode,N10000101,dea
N10000101,BT39 0LA,,postcode,N10000101,dea
N10000101,BT39 0RB,,postcode,N10000101,dea
N10000101,BT41 1QP,,postcode,N10000101,dea
N10000101,BT41 2AZ,,postcode,N10000101,dea
N10000101,BT41 2BA,,postcode,N10000101,dea
N10000101,BT41 2ET,,postcode,N10000101,dea
N10000101,BT41 2EU,,postcode,N10000101,dea
N10000101,BT41 2EX,,postcode,N10000101,dea
N10000101,BT41 2EY,,postcode,N10000101,dea
N10000101,BT41 2EZ,,postcode,N10000101,dea
N10000101,BT41 2FB,,postcode,N10000101,dea
N10000101,BT41 2FD,,postcode,N10000101,dea
N10000101,BT41 2GZ,,postcode,N10000101,dea
N10000101,BT41 2HA,,postcode,N10000101,dea
N10000101,BT41 2HB,,postcode,N10000101,dea
N10000101,BT41 2HD,,postcode,N10000101,dea
N10000101,BT41 2HE,,postcode,N10000101,dea
N10000101,BT41 2HF,,postcode,N10000101,dea
N10000101,BT41 2HG,,postcode,N10000101,dea
N10000101,BT41 2HH,,postcode,N10000101,dea
N10000101,BT41 2HJ,,postcode,N10000101,dea
N10000101,BT41 2HL,,postcode,N10000101,dea
N10000101,BT41 2HZ,,postcode,N10000101,dea
N10000101,BT41 2LU,,postcode,N10000101,dea
N10000101,BT41 2PY,,postcode,N10000101,dea
N10000101,BT41 2RR,,postcode,N10000101,dea
N10000101,BT41 2RS,,postcode,N10000101,dea
N10000101,BT41 2RY,,postcode,N10000101,dea
N10000101,BT41 4DY,,postcode,N10000101,dea
N10000101,BT41 4FZ,,postcode,N10000101,dea
N10000101,BT41 4PR,,postcode,N10000101,dea
N10000101,BT41 4PS,,postcode,N10000101,dea
N10000101,BT41 4PT,,postcode,N10000101,dea
N10000101,BT41 4PU,,postcode,N10000101,dea
N10000101,BT41 4PX,,postcode,N10000101,dea
N10000101,BT41 4PY,,postcode,N10000101,dea
N10000101,BT41 4QA,,postcode,N10000101,dea
N10000101,BT41 4QB,,postcode,N10000101,dea
N10000101,BT41 4QD,,postcode,N10000101,dea
N10000101,BT41 4QE,,postcode,N10000101,dea
N10000101,BT41 4QF,,postcode,N10000101,dea
N10000101,BT41 4QG,,postcode,N10000101,dea
N10000101,BT41 4QH,,postcode,N10000101,dea
N10000101,BT41 4QJ,,postcode,N10000101,dea
N10000101,BT41 4QL,,postcode,N10000101,dea
N10000101,BT41 4QN,,postcode,N10000101,dea
N10000101,BT41 4QP,,postcode,N10000101,dea
N10000101,BT41 4QQ,,postcode,N10000101,dea
N10000101,BT41 4QR,,postcode,N10000101,dea
N10000101,BT41 4QS,,postcode,N10000101,dea
N10000101,BT41 4QT,,postcode,N10000101,dea
N10000101,BT41 4QU,,postcode,N10000101,dea
N10000101,BT41 4QW,,postcode,N10000101,dea
N10000101,BT41 4QX,,postcode,N10000101,dea
N10000101,BT41 4QY,,postcode,N10000101,dea
N10000101,BT41 4QZ,,postcode,N10000101,dea
N10000101,BT41 4RB,,postcode,N10000101,dea
N10000101,BT41 4RD,,postcode,N10000101,dea
N10000101,BT41 4RJ,,postcode,N10000101,dea
N10000101,BT41 4RL,,postcode,N10000101,dea
N10000101,BT41 4RN,,postcode,N10000101,dea
N10000101,BT41 4RQ,,postcode,N10000101,dea
N10000101,BT41 4RR,,postcode,N10000101,dea
N10000101,BT41 4RT,,postcode,N10000101,dea
N10000101,BT41 4RW,,postcode,N10000101,dea
N10000101,BT41 4SA,,postcode,N10000101,dea
N10000101,BT41 4SB,,postcode,N10000101,dea
N10000101,BT41 4SD,,postcode,N10000101,dea
N10000101,BT41 4SE,,postcode,N10000101,dea
N10000101,BT41 4SF,,postcode,N10000101,dea
N10000101,BT41 4SG,,postcode,N10000101,dea
N10000101,BT41 4SH,,postcode,N10000101,dea
N10000101,BT41 4SJ,,postcode,N10000101,dea
N10000101,BT41 4SL,,postcode,N10000101,dea
N10000101,BT41 4SN,,postcode,N10000101,dea
N10000101,BT41 4SP,,postcode,N10000101,dea
N10000101,BT41 4SR,,postcode,N10000101,dea
N10000101,BT41 4SW,,postcode,N10000101,dea
N10000101,BT41 4TF,,postcode,N10000101,dea
N10000101,BT41 4TG,,postcode,N10000101,dea
N10000101,BT41 4TH,,postcode,N10000101,dea
N10000101,BT41 4TJ,,postcode,N10000101,dea
N10000101,BT41 4TL,,postcode,N10000101,dea
N10000101,BT41 4TQ,,postcode,N10000101,dea
N10000101,BT41 4WA,,postcode,N10000101,dea
N10000101,BT41 4WB,,postcode,N10000101,dea
N10000101,BT41 4WY,,postcode,N10000101,dea
N10000101,BT41 4WZ,,postcode,N10000101,dea
N10000101,BT41 4YD,,postcode,N10000101,dea
N10000101,BT41 4YE,,postcode,N10000101,dea
N10000101,BT41 4YF,,postcode,N10000101,dea
N10000101,BT46 4BG,,postcode,N10000101,dea
N10000102,BT41 1AA,,postcode,N10000102,dea
N10000102,BT41 1AB,,postcode,N10000102,dea
N10000102,BT41 1AD,,postcode,N10000102,dea
N10000102,BT41 1AE,,postcode,N10000102,dea
N10000102,BT41 1AF,,postcode,N10000102,dea
N10000102,BT41 1AG,,postcode,N10000102,dea
N10000102,BT41 1AH,,postcode,N10000102,dea
N10000102,BT41 1AJ,,postcode,N10000102,dea
N10000102,BT41 1AL,,postcode,N10000102,dea
N10000102,BT41 1AN,,postcode,N10000102,dea
N10000102,BT41 1AP,,postcode,N10000102,dea
N10000102,BT41 1AQ,,postcode,N10000102,dea
N10000102,BT41 1AR,,postcode,N10000102,dea
N10000102,BT41 1AS,,postcode,N10000102,dea
N10000102,BT41 1AT,,postcode,N10000102,dea
N10000102,BT41 1AU,,postcode,N10000102,dea
N10000102,BT41 1AW,,postcode,N10000102,dea
N10000102,BT41 1AX,,postcode,N10000102,dea
N10000102,BT41 1AY,,postcode,N10000102,dea
N10000102,BT41 1AZ,,postcode,N10000102,dea
N10000102,BT41 1BA,,postcode,N10000102,dea
N10000102,BT41 1BB,,postcode,N10000102,dea
N10000102,BT41 1BD,,postcode,N10000102,dea
N10000102,BT41 1BF,,postcode,N10000102,dea
N10000102,BT41 1BG,,postcode,N10000102,dea
N10000102,BT41 1BH,,postcode,N10000102,dea
N10000102,BT41 1BJ,,postcode,N10000102,dea
N10000102,BT41 1BL,,postcode,N10000102,dea
N10000102,BT41 1BN,,postcode,N10000102,dea
N10000102,BT41 1BP,,postcode,N10000102,dea
N10000102,BT41 1BQ,,postcode,N10000102,dea
N10000102,BT41 1BS,,postcode,N10000102,dea
N10000102,BT41 1BT,,postcode,N10000102,dea
N10000102,BT41 1BU,,postcode,N10000102,dea
N10000102,BT41 1BW,,postcode,N10000102,dea
N10000102,BT41 1BX,,postcode,N10000102,dea
N10000102,BT41 1BY,,postcode,N10000102,dea
N10000102,BT41 1BZ,,postcode,N10000102,dea
N10000102,BT41 1DA,,postcode,N10000102,dea
N10000102,BT41 1DB,,postcode,N10000102,dea
N10000102,BT41 1DD,,postcode,N10000102,dea
N10000102,BT41 1DE,,postcode,N10000102,dea
N10000102,BT41 1DF,,postcode,N10000102,dea
N10000102,BT41 1DG,,postcode,N10000102,dea
N10000102,BT41 1DH,,postcode,N10000102,dea
N10000102,BT41 1DJ,,postcode,N10000102,dea
N10000102,BT41 1DL,,postcode,N10000102,dea
N10000102,BT41 1DN,,postcode,N10000102,dea
N10000102,BT41 1DP,,postcode,N10000102,dea
N10000102,BT41 1DQ,,postcode,N10000102,dea
N10000102,BT41 1DR,,postcode,N10000102,dea
N10000102,BT41 1DS,,postcode,N10000102,dea
N10000102,BT41 1DT,,postcode,N10000102,dea
N10000102,BT41 1DU,,postcode,N10000102,dea
N10000102,BT41 1DW,,postcode,N10000102,dea
N10000102,BT41 1DX,,postcode,N10000102,dea
N10000102,BT41 1DY,,postcode,N10000102,dea
N10000102,BT41 1DZ,,postcode,N10000102,dea
N10000102,BT41 1EA,,postcode,N10000102,dea
N10000102,BT41 1EB,,postcode,N10000102,dea
N10000102,BT41 1ED,,postcode,N10000102,dea
N10000102,BT41 1EE,,postcode,N10000102,dea
N10000102,BT41 1EF,,postcode,N10000102,dea
N10000102,BT41 1EG,,postcode,N10000102,dea
N10000102,BT41 1EH,,postcode,N10000102,dea
N10000102,BT41 1EJ,,postcode,N10000102,dea
N10000102,BT41 1EL,,postcode,N10000102,dea
N10000102,BT41 1EN,,postcode,N10000102,dea
N10000102,BT41 1EP,,postcode,N10000102,dea
N10000102,BT41 1EQ,,postcode,N10000102,dea
N10000102,BT41 1ER,,postcode,N10000102,dea
N10000102,BT41 1ES,,postcode,N10000102,dea
N10000102,BT41 1ET,,postcode,N10000102,dea
N10000102,BT41 1EU,,postcode,N10000102,dea
N10000102,BT41 1EW,,postcode,N10000102,dea
N10000102,BT41 1EY,,postcode,N10000102,dea
N10000102,BT41 1EZ,,postcode,N10000102,dea
N10000102,BT41 1FA,,postcode,N10000102,dea
N10000102,BT41 1FB,,postcode,N10000102,dea
N10000102,BT41 1FD,,postcode,N10000102,dea
N10000102,BT41 1FE,,postcode,N10000102,dea
N10000102,BT41 1FF,,postcode,N10000102,dea
N10000102,BT41 1FG,,postcode,N10000102,dea
N10000102,BT41 1FH,,postcode,N10000102,dea
N10000102,BT41 1FJ,,postcode,N10000102,dea
N10000102,BT41 1FL,,postcode,N10000102,dea
N10000102,BT41 1FN,,postcode,N10000102,dea
N10000102,BT41 1FP,,postcode,N10000102,dea
N10000102,BT41 1FQ,,postcode,N10000102,dea
N10000102,BT41 1FT,,postcode,N10000102,dea
N10000102,BT41 1GA,,postcode,N10000102,dea
N10000102,BT41 1GY,,postcode,N10000102,dea
N10000102,BT41 1GZ,,postcode,N10000102,dea
N10000102,BT41 1HA,,postcode,N10000102,dea
N10000102,BT41 1HB,,postcode,N10000102,dea
N10000102,BT41 1HD,,postcode,N10000102,dea
N10000102,BT41 1HE,,postcode,N10000102,dea
N10000102,BT41 1HG,,postcode,N10000102,dea
N10000102,BT41 1HH,,postcode,N10000102,dea
N10000102,BT41 1HJ,,postcode,N10000102,dea
N10000102,BT41 1HL,,postcode,N10000102,dea
N10000102,BT41 1HN,,postcode,N10000102,dea
N10000102,BT41 1HP,,postcode,N10000102,dea
N10000102,BT41 1HQ,,postcode,N10000102,dea
N10000102,BT41 1HR,,postcode,N10000102,dea
N10000102,BT41 1HS,,postcode,N10000102,dea
N10000102,BT41 1HT,,postcode,N10000102,dea
N10000102,BT41 1HU,,postcode,N10000102,dea
N10000102,BT41 1HW,,postcode,N10000102,dea
N10000102,BT41 1HX,,postcode,N10000102,dea
N10000102,BT41 1HY,,postcode,N10000102,dea
N10000102,BT41 1HZ,,postcode,N10000102,dea
N10000102,BT41 1JA,,postcode,N10000102,dea
N10000102,BT41 1JB,,postcode,N10000102,dea
N10000102,BT41 1JD,,postcode,N10000102,dea
N10000102,BT41 1JE,,postcode,N10000102,dea
N10000102,BT41 1JF,,postcode,N10000102,dea
N10000102,BT41 1JG,,postcode,N10000102,dea
N10000102,BT41 1JH,,postcode,N10000102,dea
N10000102,BT41 1JJ,,postcode,N10000102,dea
N10000102,BT41 1JL,,postcode,N10000102,dea
N10000102,BT41 1JN,,postcode,N10000102,dea
N10000102,BT41 1JQ,,postcode,N10000102,dea
N10000102,BT41 1JR,,postcode,N10000102,dea
N10000102,BT41 1JS,,postcode,N10000102,dea
N10000102,BT41 1JT,,postcode,N10000102,dea
N10000102,BT41 1JU,,postcode,N10000102,dea
N10000102,BT41 1JW,,postcode,N10000102,dea
N10000102,BT41 1JX,,postcode,N10000102,dea
N10000102,BT41 1JY,,postcode,N10000102,dea
N10000102,BT41 1JZ,,postcode,N10000102,dea
N10000102,BT41 1LA,,postcode,N10000102,dea
N10000102,BT41 1LB,,postcode,N10000102,dea
N10000102,BT41 1LD,,postcode,N10000102,dea
N10000102,BT41 1LE,,postcode,N10000102,dea
N10000102,BT41 1LF,,postcode,N10000102,dea
N10000102,BT41 1LG,,postcode,N10000102,dea
N10000102,BT41 1LH,,postcode,N10000102,dea
N10000102,BT41 1LJ,,postcode,N10000102,dea
N10000102,BT41 1LL,,postcode,N10000102,dea
N10000102,BT41 1LN,,postcode,N10000102,dea
N10000102,BT41 1LP,,postcode,N10000102,dea
N10000102,BT41 1LQ,,postcode,N10000102,dea
N10000102,BT41 1LR,,postcode,N10000102,dea
N10000102,BT41 1LS,,postcode,N10000102,dea
N10000102,BT41 1LT,,postcode,N10000102,dea
N10000102,BT41 1LW,,postcode,N10000102,dea
N10000102,BT41 1LX,,postcode,N10000102,dea
N10000102,BT41 1LY,,postcode,N10000102,dea
N10000102,BT41 1LZ,,postcode,N10000102,dea
N10000102,BT41 1NA,,postcode,N10000102,dea
N10000102,BT41 1NB,,postcode,N10000102,dea
N10000102,BT41 1ND,,postcode,N10000102,dea
N10000102,BT41 1NE,,postcode,N10000102,dea
N10000102,BT41 1NG,,postcode,N10000102,dea
N10000102,BT41 1NH,,postcode,N10000102,dea
N10000102,BT41 1NJ,,postcode,N10000102,dea
N10000102,BT41 1NL,,postcode,N10000102,dea
N10000102,BT41 1NN,,postcode,N10000102,dea
N10000102,BT41 1NP,,postcode,N10000102,dea
N10000102,BT41 1NQ,,postcode,N10000102,dea
N10000102,BT41 1NR,,postcode,N10000102,dea
N10000102,BT41 1NS,,postcode,N10000102,dea
N10000102,BT41 1NU,,postcode,N10000102,dea
N10000102,BT41 1NW,,postcode,N10000102,dea
N10000102,BT41 1NY,,postcode,N10000102,dea
N10000102,BT41 1NZ,,postcode,N10000102,dea
N10000102,BT41 1PA,,postcode,N10000102,dea
N10000102,BT41 1PB,,postcode,N10000102,dea
N10000102,BT41 1PD,,postcode,N10000102,dea
N10000102,BT41 1PF,,postcode,N10000102,dea
N10000102,BT41 1PG,,postcode,N10000102,dea
N10000102,BT41 1PH,,postcode,N10000102,dea
N10000102,BT41 1PJ,,postcode,N10000102,dea
N10000102,BT41 1PL,,postcode,N10000102,dea
N10000102,BT41 1PN,,postcode,N10000102,dea
N10000102,BT41 1PP,,postcode,N10000102,dea
N10000102,BT41 1PQ,,postcode,N10000102,dea
N10000102,BT41 1PR,,postcode,N10000102,dea
N10000102,BT41 1PS,,postcode,N10000102,dea
N10000102,BT41 1PT,,postcode,N10000102,dea
N10000102,BT41 1PU,,postcode,N10000102,dea
N10000102,BT41 1PW,,postcode,N10000102,dea
N10000102,BT41 1PX,,postcode,N10000102,dea
N10000102,BT41 1PY,,postcode,N10000102,dea
N10000102,BT41 1PZ,,postcode,N10000102,dea
N10000102,BT41 1QA,,postcode,N10000102,dea
N10000102,BT41 1QB,,postcode,N10000102,dea
N10000102,BT41 1QD,,postcode,N10000102,dea
N10000102,BT41 1QE,,postcode,N10000102,dea
N10000102,BT41 1QF,,postcode,N10000102,dea
N10000102,BT41 1QG,,postcode,N10000102,dea
N10000102,BT41 1QH,,postcode,N10000102,dea
N10000102,BT41 1QJ,,postcode,N10000102,dea
N10000102,BT41 1QQ,,postcode,N10000102,dea
N10000102,BT41 1QR,,postcode,N10000102,dea
N10000102,BT41 1QS,,postcode,N10000102,dea
N10000102,BT41 1QT,,postcode,N10000102,dea
N10000102,BT41 1QU,,postcode,N10000102,dea
N10000102,BT41 1QW,,postcode,N10000102,dea
N10000102,BT41 1QY,,postcode,N10000102,dea
N10000102,BT41 1QZ,,postcode,N10000102,dea
N10000102,BT41 1RB,,postcode,N10000102,dea
N10000102,BT41 1RD,,postcode,N10000102,dea
N10000102,BT41 1RE,,postcode,N10000102,dea
N10000102,BT41 1RF,,postcode,N10000102,dea
N10000102,BT41 1RG,,postcode,N10000102,dea
N10000102,BT41 1RH,,postcode,N10000102,dea
N10000102,BT41 1RL,,postcode,N10000102,dea
N10000102,BT41 1RN,,postcode,N10000102,dea
N10000102,BT41 1RP,,postcode,N10000102,dea
N10000102,BT41 1SA,,postcode,N10000102,dea
N10000102,BT41 1SB,,postcode,N10000102,dea
N10000102,BT41 1SD,,postcode,N10000102,dea
N10000102,BT41 1SE,,postcode,N10000102,dea
N10000102,BT41 1SG,,postcode,N10000102,dea
N10000102,BT41 1SH,,postcode,N10000102,dea
N10000102,BT41 1SJ,,postcode,N10000102,dea
N10000102,BT41 1SL,,postcode,N10000102,dea
N10000102,BT41 1SP,,postcode,N10000102,dea
N10000102,BT41 1SQ,,postcode,N10000102,dea
N10000102,BT41 1SS,,postcode,N10000102,dea
N10000102,BT41 1ST,,postcode,N10000102,dea
N10000102,BT41 1SU,,postcode,N10000102,dea
N10000102,BT41 1SW,,postcode,N10000102,dea
N10000102,BT41 1SX,,postcode,N10000102,dea
N10000102,BT41 1SY,,postcode,N10000102,dea
N10000102,BT41 1YA,,postcode,N10000102,dea
N10000102,BT41 1YB,,postcode,N10000102,dea
N10000102,BT41 1YD,,postcode,N10000102,dea
N10000102,BT41 1YE,,postcode,N10000102,dea
N10000102,BT41 1YF,,postcode,N10000102,dea
N10000102,BT41 2AJ,,postcode,N10000102,dea
N10000102,BT41 2AN,,postcode,N10000102,dea
N10000102,BT41 2AT,,postcode,N10000102,dea
N10000102,BT41 2AW,,postcode,N10000102,dea
N10000102,BT41 2BB,,postcode,N10000102,dea
N10000102,BT41 2BD,,postcode,N10000102,dea
N10000102,BT41 2BE,,postcode,N10000102,dea
N10000102,BT41 2BG,,postcode,N10000102,dea
N10000102,BT41 2BH,,postcode,N10000102,dea
N10000102,BT41 2BJ,,postcode,N10000102,dea
N10000102,BT41 2BL,,postcode,N10000102,dea
N10000102,BT41 2BN,,postcode,N10000102,dea
N10000102,BT41 2BP,,postcode,N10000102,dea
N10000102,BT41 2BQ,,postcode,N10000102,dea
N10000102,BT41 2BS,,postcode,N10000102,dea
N10000102,BT41 2BT,,postcode,N10000102,dea
N10000102,BT41 2BU,,postcode,N10000102,dea
N10000102,BT41 2BW,,postcode,N10000102,dea
N10000102,BT41 2BX,,postcode,N10000102,dea
N10000102,BT41 2BY,,postcode,N10000102,dea
N10000102,BT41 2BZ,,postcode,N10000102,dea
N10000102,BT41 2DA,,postcode,N10000102,dea
N10000102,BT41 2DB,,postcode,N10000102,dea
N10000102,BT41 2DD,,postcode,N10000102,dea
N10000102,BT41 2DE,,postcode,N10000102,dea
N10000102,BT41 2DF,,postcode,N10000102,dea
N10000102,BT41 2DG,,postcode,N10000102,dea
N10000102,BT41 2DH,,postcode,N10000102,dea
N10000102,BT41 2DJ,,postcode,N10000102,dea
N10000102,BT41 2DP,,postcode,N10000102,dea
N10000102,BT41 2DQ,,postcode,N10000102,dea
N10000102,BT41 2DR,,postcode,N10000102,dea
N10000102,BT41 2DS,,postcode,N10000102,dea
N10000102,BT41 2DT,,postcode,N10000102,dea
N10000102,BT41 2DU,,postcode,N10000102,dea
N10000102,BT41 2FE,,postcode,N10000102,dea
N10000102,BT41 2FF,,postcode,N10000102,dea
N10000102,BT41 2FG,,postcode,N10000102,dea
N10000102,BT41 2FH,,postcode,N10000102,dea
N10000102,BT41 2FJ,,postcode,N10000102,dea
N10000102,BT41 2FL,,postcode,N10000102,dea
N10000102,BT41 2FN,,postcode,N10000102,dea
N10000102,BT41 2FP,,postcode,N10000102,dea
N10000102,BT41 2FQ,,postcode,N10000102,dea
N10000102,BT41 2FS,,postcode,N10000102,dea
N10000102,BT41 2FT,,postcode,N10000102,dea
N10000102,BT41 2FU,,postcode,N10000102,dea
N10000102,BT41 2FW,,postcode,N10000102,dea
N10000102,BT41 2FX,,postcode,N10000102,dea
N10000102,BT41 2GW,,postcode,N10000102,dea
N10000102,BT41 2GX,,postcode,N10000102,dea
N10000102,BT41 2JF,,postcode,N10000102,dea
N10000102,BT41 2JG,,postcode,N10000102,dea
N10000102,BT41 2JQ,,postcode,N10000102,dea
N10000102,BT41 2JR,,postcode,N10000102,dea
N10000102,BT41 2LE,,postcode,N10000102,dea
N10000102,BT41 2PX,,postcode,N10000102,dea
N10000102,BT41 2QA,,postcode,N10000102,dea
N10000102,BT41 2QB,,postcode,N10000102,dea
N10000102,BT41 2QE,,postcode,N10000102,dea
